user_id,signup_date,user_segment,variant_group
3584,2025-09-21,career_changer,control
3585,2025-09-09,student,control
3586,2025-09-23,student,control
3587,2025-09-06,student,treatment
3588,2025-09-01,professional,treatment
3589,2025-09-24,student,treatment
3590,2025-09-11,student,treatment
3591,2025-09-26,career_changer,treatment
3592,2025-09-10,student,control
3593,2025-09-19,professional,control
3594,2025-09-22,professional,treatment
3595,2025-09-25,student,treatment
3596,2025-09-07,professional,treatment
3597,2025-09-06,student,treatment
3598,2025-09-20,professional,control
3599,2025-09-28,student,treatment
3600,2025-09-21,professional,treatment
3601,2025-09-29,student,control
3602,2025-09-13,professional,treatment
3603,2025-09-27,student,treatment
3604,2025-09-14,student,control
3605,2025-09-17,student,control
3606,2025-09-11,student,control
3607,2025-09-03,career_changer,treatment
3608,2025-09-13,student,control
3609,2025-09-22,career_changer,treatment
3610,2025-09-04,career_changer,treatment
3611,2025-09-06,professional,control
3612,2025-09-05,student,treatment
3613,2025-09-16,student,treatment
3614,2025-09-11,professional,control
3615,2025-09-30,student,control
3616,2025-09-08,student,treatment
3617,2025-09-01,professional,treatment
3618,2025-09-09,career_changer,control
3619,2025-09-13,professional,control
3620,2025-09-08,student,control
3621,2025-09-15,professional,treatment
3622,2025-09-25,student,control
3623,2025-09-09,student,treatment
3624,2025-10-01,career_changer,treatment
3625,2025-09-11,student,control
3626,2025-09-10,student,treatment
3627,2025-09-19,student,control
3628,2025-09-24,career_changer,treatment
3629,2025-09-19,professional,control
3630,2025-09-01,professional,treatment
3631,2025-09-09,professional,treatment
3632,2025-09-21,student,control
3633,2025-09-12,student,control
3634,2025-09-23,student,control
3635,2025-09-08,student,control
3636,2025-09-02,student,treatment
3637,2025-09-22,career_changer,treatment
3638,2025-09-04,student,control
3639,2025-09-15,student,treatment
3640,2025-09-10,student,treatment
3641,2025-09-06,student,treatment
3642,2025-09-13,career_changer,control
3643,2025-09-22,student,control
3644,2025-09-17,student,control
3645,2025-09-30,professional,treatment
3646,2025-09-29,student,control
3647,2025-09-29,student,control
3648,2025-09-23,student,control
3649,2025-09-25,professional,treatment
3650,2025-09-10,career_changer,control
3651,2025-09-23,professional,control
3652,2025-09-04,student,control
3653,2025-09-21,career_changer,control
3654,2025-09-30,student,treatment
3655,2025-10-01,student,control
3656,2025-09-10,student,control
3657,2025-09-12,student,treatment
3658,2025-09-20,professional,control
3659,2025-09-08,professional,control
3660,2025-09-08,career_changer,treatment
3661,2025-10-01,professional,control
3662,2025-09-05,professional,control
3663,2025-09-16,student,control
3664,2025-09-05,student,control
3665,2025-09-15,professional,treatment
3666,2025-09-24,student,treatment
3667,2025-09-20,career_changer,treatment
3668,2025-09-12,student,control
3669,2025-09-14,student,control
3670,2025-09-23,student,treatment
3671,2025-09-18,student,treatment
3672,2025-09-30,student,control
3673,2025-09-16,professional,control
3674,2025-09-25,student,control
3675,2025-09-18,professional,control
3676,2025-09-26,student,control
3677,2025-09-22,student,control
3678,2025-09-27,student,treatment
3679,2025-09-07,career_changer,treatment
3680,2025-09-25,student,control
3681,2025-09-08,professional,control
3682,2025-09-22,student,treatment
3683,2025-09-25,professional,control
3684,2025-09-20,student,treatment
3685,2025-09-28,professional,control
3686,2025-09-26,professional,treatment
3687,2025-09-03,career_changer,control
3688,2025-09-17,student,control
3689,2025-09-15,student,control
3690,2025-09-17,student,control
3691,2025-09-23,career_changer,control
3692,2025-09-12,professional,treatment
3693,2025-09-03,professional,control
3694,2025-09-30,student,control
3695,2025-09-19,student,treatment
3696,2025-09-04,student,treatment
3697,2025-09-02,career_changer,treatment
3698,2025-09-27,professional,treatment
3699,2025-09-18,career_changer,control
3700,2025-09-29,student,treatment
3701,2025-09-17,professional,treatment
3702,2025-09-07,professional,treatment
3703,2025-09-19,student,control
3704,2025-09-18,career_changer,control
3705,2025-09-05,career_changer,control
3706,2025-09-06,career_changer,treatment
3707,2025-09-11,professional,treatment
3708,2025-09-28,student,treatment
3709,2025-09-17,student,control
3710,2025-09-15,career_changer,treatment
3711,2025-09-04,student,treatment
3712,2025-09-22,professional,control
3713,2025-09-07,professional,treatment
3714,2025-09-23,professional,control
3715,2025-09-19,career_changer,treatment
3716,2025-09-16,student,treatment
3717,2025-09-03,student,treatment
3718,2025-09-29,student,treatment
3719,2025-09-17,student,treatment
3720,2025-09-15,student,control
3721,2025-09-26,student,control
3722,2025-09-02,career_changer,treatment
3723,2025-09-15,career_changer,control
3724,2025-09-05,student,control
3725,2025-09-17,student,treatment
3726,2025-09-14,career_changer,treatment
3727,2025-09-15,student,control
3728,2025-09-19,student,control
3729,2025-09-02,student,control
3730,2025-09-18,professional,control
3731,2025-09-15,student,control
3732,2025-09-22,career_changer,treatment
3733,2025-09-26,student,control
3734,2025-09-10,professional,control
3735,2025-09-24,student,control
3736,2025-09-01,student,treatment
3737,2025-09-13,professional,control
3738,2025-09-09,professional,control
3739,2025-09-27,professional,control
3740,2025-09-01,professional,treatment
3741,2025-09-24,career_changer,treatment
3742,2025-09-07,career_changer,control
3743,2025-09-19,professional,control
3744,2025-09-03,student,control
3745,2025-09-02,student,treatment
3746,2025-09-14,student,treatment
3747,2025-09-12,professional,control
3748,2025-09-23,student,control
3749,2025-09-03,student,control
3750,2025-09-18,career_changer,control
3751,2025-09-02,career_changer,treatment
3752,2025-09-30,career_changer,control
3753,2025-09-29,student,control
3754,2025-09-03,professional,control
3755,2025-09-30,student,treatment
3756,2025-09-16,student,treatment
3757,2025-09-02,student,control
3758,2025-09-10,student,control
3759,2025-09-14,student,control
3760,2025-09-06,career_changer,control
3761,2025-09-25,student,control
3762,2025-09-05,professional,treatment
3763,2025-09-25,professional,treatment
3764,2025-09-21,student,treatment
3765,2025-09-24,student,control
3766,2025-09-21,student,treatment
3767,2025-10-01,professional,treatment
3768,2025-09-14,student,control
3769,2025-09-12,student,control
3770,2025-09-29,student,control
3771,2025-09-13,professional,control
3772,2025-09-15,career_changer,control
3773,2025-09-28,student,treatment
3774,2025-09-30,professional,control
3775,2025-09-30,professional,treatment
3776,2025-09-13,career_changer,control
3777,2025-09-13,career_changer,treatment
3778,2025-09-03,professional,control
3779,2025-09-22,professional,treatment
3780,2025-10-01,career_changer,control
3781,2025-09-22,student,control
3782,2025-09-28,student,treatment
3783,2025-09-18,student,control
3784,2025-09-05,career_changer,treatment
3785,2025-09-21,career_changer,treatment
3786,2025-09-28,student,control
3787,2025-09-12,professional,control
3788,2025-09-04,student,treatment
3789,2025-09-06,student,control
3790,2025-09-18,career_changer,treatment
3791,2025-09-13,student,treatment
3792,2025-09-17,student,control
3793,2025-09-05,professional,control
3794,2025-09-24,professional,treatment
3795,2025-09-08,student,control
3796,2025-09-27,professional,control
3797,2025-09-01,professional,control
3798,2025-09-25,student,treatment
3799,2025-09-01,student,control
3800,2025-09-10,professional,control
3801,2025-09-15,student,treatment
3802,2025-09-22,career_changer,control
3803,2025-09-24,career_changer,control
3804,2025-09-18,career_changer,treatment
3805,2025-09-14,student,treatment
3806,2025-09-18,career_changer,treatment
3807,2025-09-13,student,control
3808,2025-09-27,student,treatment
3809,2025-09-08,student,control
3810,2025-09-08,student,control
3811,2025-09-15,professional,control
3812,2025-09-12,student,control
3813,2025-09-05,student,treatment
3814,2025-09-09,professional,control
3815,2025-09-07,student,treatment
3816,2025-09-30,professional,treatment
3817,2025-09-29,student,treatment
3818,2025-09-24,career_changer,control
3819,2025-09-25,career_changer,treatment
3820,2025-09-04,student,control
3821,2025-09-02,student,control
3822,2025-09-26,student,treatment
3823,2025-09-22,career_changer,control
3824,2025-09-14,student,control
3825,2025-09-20,student,treatment
3826,2025-09-25,student,control
3827,2025-09-30,student,treatment
3828,2025-09-29,student,control
3829,2025-09-29,career_changer,control
3830,2025-09-01,student,control
3831,2025-09-08,student,control
3832,2025-09-07,career_changer,control
3833,2025-09-03,career_changer,treatment
3834,2025-09-04,student,treatment
3835,2025-09-20,student,treatment
3836,2025-09-02,student,control
3837,2025-09-15,career_changer,treatment
3838,2025-09-20,student,treatment
3839,2025-09-22,career_changer,treatment
3840,2025-09-23,professional,control
3841,2025-09-28,professional,treatment
3842,2025-09-02,student,treatment
3843,2025-09-08,student,control
3844,2025-09-24,student,treatment
3845,2025-09-02,student,control
3846,2025-09-13,professional,treatment
3847,2025-09-15,career_changer,treatment
3848,2025-09-08,professional,treatment
3849,2025-09-18,professional,control
3850,2025-09-07,student,control
3851,2025-09-25,student,treatment
3852,2025-09-28,student,control
3853,2025-09-25,professional,control
3854,2025-09-02,career_changer,treatment
3855,2025-09-05,professional,control
3856,2025-09-17,student,control
3857,2025-09-10,student,control
3858,2025-09-08,professional,control
3859,2025-09-27,student,treatment
3860,2025-09-30,career_changer,treatment
3861,2025-09-24,career_changer,treatment
3862,2025-09-19,professional,treatment
3863,2025-09-11,student,treatment
3864,2025-09-19,student,treatment
3865,2025-09-20,student,control
3866,2025-09-25,student,treatment
3867,2025-09-22,student,control
3868,2025-09-27,professional,treatment
3869,2025-09-11,professional,treatment
3870,2025-09-08,student,control
3871,2025-09-10,student,treatment
3872,2025-09-29,student,control
3873,2025-09-05,student,treatment
3874,2025-09-22,career_changer,control
3875,2025-09-17,student,treatment
3876,2025-09-08,student,control
3877,2025-09-14,student,control
3878,2025-09-10,career_changer,control
3879,2025-09-09,professional,control
3880,2025-09-02,student,control
3881,2025-09-18,professional,treatment
3882,2025-10-01,professional,control
3883,2025-09-19,career_changer,control
3884,2025-09-29,student,control
3885,2025-09-24,career_changer,treatment
3886,2025-09-30,career_changer,treatment
3887,2025-09-06,career_changer,treatment
3888,2025-09-21,professional,treatment
3889,2025-09-22,professional,control
3890,2025-09-14,student,control
3891,2025-09-18,professional,control
3892,2025-09-16,professional,treatment
3893,2025-09-02,professional,treatment
3894,2025-09-12,student,control
3895,2025-10-01,professional,control
3896,2025-09-21,career_changer,control
3897,2025-09-22,student,control
3898,2025-09-13,career_changer,treatment
3899,2025-09-26,professional,control
3900,2025-09-17,career_changer,treatment
3901,2025-09-11,student,control
3902,2025-09-23,student,treatment
3903,2025-09-14,career_changer,treatment
3904,2025-09-14,student,treatment
3905,2025-09-05,career_changer,treatment
3906,2025-09-10,student,treatment
3907,2025-09-13,professional,treatment
3908,2025-09-06,student,treatment
3909,2025-09-25,professional,treatment
3910,2025-09-18,student,treatment
3911,2025-09-16,student,treatment
3912,2025-09-08,student,treatment
3913,2025-09-28,student,treatment
3914,2025-09-08,career_changer,control
3915,2025-09-10,career_changer,control
3916,2025-09-28,student,control
3917,2025-09-23,professional,treatment
3918,2025-09-05,student,treatment
3919,2025-09-26,professional,control
3920,2025-09-15,career_changer,treatment
3921,2025-09-30,career_changer,treatment
3922,2025-09-02,student,control
3923,2025-09-18,professional,treatment
3924,2025-09-14,student,treatment
3925,2025-10-01,career_changer,control
3926,2025-09-14,student,treatment
3927,2025-09-18,professional,treatment
3928,2025-09-17,professional,control
3929,2025-09-05,professional,control
3930,2025-09-13,student,treatment
3931,2025-09-08,career_changer,control
3932,2025-09-09,student,control
3933,2025-09-07,professional,control
3934,2025-09-11,student,treatment
3935,2025-09-21,student,treatment
3936,2025-09-03,professional,treatment
3937,2025-09-30,student,control
3938,2025-09-15,student,treatment
3939,2025-09-28,student,control
3940,2025-09-12,student,control
3941,2025-09-03,professional,control
3942,2025-09-18,career_changer,control
3943,2025-09-24,student,treatment
3944,2025-09-27,student,treatment
3945,2025-09-07,student,control
3946,2025-09-02,student,treatment
3947,2025-09-09,professional,treatment
3948,2025-09-13,professional,treatment
3949,2025-09-22,student,control
3950,2025-09-20,student,treatment
3951,2025-09-20,student,control
3952,2025-09-02,career_changer,treatment
3953,2025-09-28,career_changer,control
3954,2025-09-03,student,treatment
3955,2025-09-07,student,control
3956,2025-09-26,career_changer,control
3957,2025-09-25,career_changer,treatment
3958,2025-09-19,student,treatment
3959,2025-09-24,student,treatment
3960,2025-09-22,student,treatment
3961,2025-09-18,professional,control
3962,2025-09-07,student,treatment
3963,2025-09-16,student,control
3964,2025-09-07,professional,control
3965,2025-09-28,student,treatment
3966,2025-09-30,professional,treatment
3967,2025-09-11,student,treatment
3968,2025-09-10,student,treatment
3969,2025-10-01,professional,treatment
3970,2025-09-30,student,control
3971,2025-09-01,career_changer,control
3972,2025-09-07,professional,treatment
3973,2025-09-30,student,control
3974,2025-09-07,professional,control
3975,2025-10-01,student,control
3976,2025-09-24,career_changer,treatment
3977,2025-09-04,student,control
3978,2025-09-24,professional,treatment
3979,2025-09-25,student,treatment
3980,2025-09-16,student,control
3981,2025-09-30,career_changer,treatment
3982,2025-09-08,career_changer,treatment
3983,2025-09-23,student,treatment
3984,2025-09-20,student,treatment
3985,2025-09-23,career_changer,control
3986,2025-09-07,career_changer,treatment
3987,2025-09-13,student,control
3988,2025-09-30,student,treatment
3989,2025-09-08,student,treatment
3990,2025-09-18,career_changer,treatment
3991,2025-09-11,student,control
3992,2025-09-25,student,control
3993,2025-09-10,professional,control
3994,2025-09-13,student,control
3995,2025-09-15,student,control
3996,2025-09-18,student,treatment
3997,2025-09-21,student,control
3998,2025-09-12,student,treatment
3999,2025-09-10,professional,control
4000,2025-09-09,student,treatment
4001,2025-09-12,professional,treatment
4002,2025-09-17,career_changer,treatment
4003,2025-09-29,professional,treatment
4004,2025-09-16,student,control
4005,2025-09-15,student,treatment
4006,2025-09-04,student,control
4007,2025-09-26,student,control
4008,2025-09-24,student,treatment
4009,2025-09-16,professional,control
4010,2025-09-25,student,treatment
4011,2025-09-27,student,control
4012,2025-09-11,student,control
4013,2025-09-30,professional,control
4014,2025-09-07,student,control
4015,2025-09-12,professional,control
4016,2025-09-11,student,control
4017,2025-09-14,career_changer,control
4018,2025-09-02,career_changer,treatment
4019,2025-09-19,student,control
4020,2025-09-28,student,treatment
4021,2025-09-08,student,control
4022,2025-09-24,student,treatment
4023,2025-09-05,professional,control
4024,2025-09-01,career_changer,control
4025,2025-09-09,professional,treatment
4026,2025-09-18,career_changer,control
4027,2025-09-30,student,treatment
4028,2025-09-19,student,control
4029,2025-09-19,professional,treatment
4030,2025-09-24,student,control
4031,2025-09-14,professional,control
4032,2025-09-10,student,treatment
4033,2025-09-05,student,control
4034,2025-09-07,career_changer,treatment
4035,2025-09-11,student,control
4036,2025-09-08,career_changer,treatment
4037,2025-09-13,career_changer,control
4038,2025-09-19,professional,treatment
4039,2025-09-27,professional,treatment
4040,2025-09-08,professional,control
4041,2025-09-16,career_changer,control
4042,2025-09-18,student,control
4043,2025-09-21,student,treatment
4044,2025-10-01,professional,control
4045,2025-09-22,student,control
4046,2025-09-11,student,control
4047,2025-09-09,student,control
4048,2025-09-25,professional,treatment
4049,2025-09-27,career_changer,treatment
4050,2025-09-16,student,treatment
4051,2025-10-01,career_changer,treatment
4052,2025-09-24,professional,treatment
4053,2025-09-21,career_changer,control
4054,2025-09-24,professional,control
4055,2025-09-16,professional,treatment
4056,2025-09-15,student,treatment
4057,2025-09-06,career_changer,treatment
4058,2025-09-24,student,control
4059,2025-09-26,career_changer,control
4060,2025-09-12,career_changer,control
4061,2025-09-06,student,treatment
4062,2025-09-05,student,treatment
4063,2025-09-24,professional,treatment
4064,2025-09-18,student,control
4065,2025-09-16,career_changer,treatment
4066,2025-09-06,student,control
4067,2025-09-30,student,control
4068,2025-09-29,career_changer,treatment
4069,2025-09-18,professional,control
4070,2025-09-21,career_changer,control
4071,2025-10-01,student,treatment
4072,2025-09-02,professional,treatment
4073,2025-09-17,professional,control
4074,2025-09-02,professional,treatment
4075,2025-09-27,professional,control
4076,2025-09-28,professional,treatment
4077,2025-09-03,student,treatment
4078,2025-10-01,student,treatment
4079,2025-09-27,professional,treatment
4080,2025-09-22,student,control
4081,2025-09-02,professional,control
4082,2025-09-25,student,control
4083,2025-09-01,professional,control
4084,2025-09-14,professional,treatment
4085,2025-09-05,student,control
4086,2025-09-27,student,control
4087,2025-09-21,student,control
4088,2025-09-08,professional,treatment
4089,2025-09-03,career_changer,control
4090,2025-09-23,student,treatment
4091,2025-09-05,professional,control
4092,2025-09-01,student,control
4093,2025-09-07,student,control
4094,2025-09-17,career_changer,treatment
4095,2025-09-15,student,treatment
4096,2025-09-12,student,treatment
4097,2025-09-02,student,control
4098,2025-09-20,student,control
4099,2025-09-21,student,treatment
4100,2025-09-22,student,control
4101,2025-09-30,professional,treatment
4102,2025-09-20,student,treatment
4103,2025-09-30,professional,control
4104,2025-09-16,student,treatment
4105,2025-09-22,student,control
4106,2025-09-16,professional,control
4107,2025-09-01,career_changer,control
4108,2025-09-01,student,treatment
4109,2025-09-18,career_changer,control
4110,2025-09-18,professional,treatment
4111,2025-09-14,professional,treatment
4112,2025-09-01,professional,treatment
4113,2025-09-01,student,treatment
4114,2025-09-17,student,control
4115,2025-09-24,professional,control
4116,2025-09-09,student,control
4117,2025-09-18,career_changer,treatment
4118,2025-09-10,student,treatment
4119,2025-09-01,student,treatment
4120,2025-09-17,professional,treatment
4121,2025-09-27,student,treatment
4122,2025-09-23,professional,control
4123,2025-09-22,professional,treatment
4124,2025-09-14,career_changer,treatment
4125,2025-09-26,professional,control
4126,2025-10-01,professional,treatment
4127,2025-09-30,professional,control
4128,2025-09-06,career_changer,treatment
4129,2025-09-04,student,treatment
4130,2025-09-30,student,treatment
4131,2025-09-04,student,control
4132,2025-09-17,student,treatment
4133,2025-09-05,professional,treatment
4134,2025-09-08,professional,control
4135,2025-09-07,professional,treatment
4136,2025-09-20,student,treatment
4137,2025-09-17,professional,treatment
4138,2025-09-09,student,control
4139,2025-09-27,professional,control
4140,2025-09-12,professional,treatment
4141,2025-09-09,student,control
4142,2025-09-26,student,control
4143,2025-09-13,student,treatment
4144,2025-09-03,career_changer,treatment
4145,2025-09-12,career_changer,treatment
4146,2025-10-01,professional,control
4147,2025-09-13,student,control
4148,2025-09-15,student,control
4149,2025-09-19,professional,control
4150,2025-09-08,professional,treatment
4151,2025-09-23,student,treatment
4152,2025-09-08,student,control
4153,2025-09-10,professional,control
4154,2025-09-22,student,control
4155,2025-09-27,student,control
4156,2025-09-28,student,control
4157,2025-09-03,professional,treatment
4158,2025-09-21,career_changer,treatment
4159,2025-09-28,career_changer,treatment
4160,2025-09-21,professional,control
4161,2025-09-25,professional,treatment
4162,2025-09-02,student,treatment
4163,2025-09-03,professional,treatment
4164,2025-09-13,student,control
4165,2025-09-13,professional,treatment
4166,2025-09-13,student,treatment
4167,2025-09-18,student,treatment
4168,2025-09-16,student,control
4169,2025-09-02,student,control
4170,2025-09-21,student,control
4171,2025-09-01,student,control
4172,2025-09-23,career_changer,treatment
4173,2025-09-06,student,control
4174,2025-09-03,professional,control
4175,2025-09-16,career_changer,control
4176,2025-09-28,career_changer,control
4177,2025-09-14,professional,control
4178,2025-09-21,career_changer,treatment
4179,2025-09-26,student,treatment
4180,2025-09-11,student,control
4181,2025-09-19,student,control
4182,2025-09-28,professional,control
4183,2025-09-04,professional,control
4184,2025-09-29,student,treatment
4185,2025-09-17,student,treatment
4186,2025-09-30,professional,treatment
4187,2025-09-02,student,treatment
4188,2025-09-08,professional,control
4189,2025-09-07,professional,treatment
4190,2025-09-29,professional,treatment
4191,2025-09-28,professional,treatment
4192,2025-09-23,career_changer,control
4193,2025-09-29,student,treatment
4194,2025-09-19,professional,treatment
4195,2025-09-16,professional,treatment
4196,2025-09-09,student,control
4197,2025-09-02,student,treatment
4198,2025-09-30,student,treatment
4199,2025-09-03,student,treatment
4200,2025-09-22,professional,treatment
4201,2025-09-30,career_changer,treatment
4202,2025-09-09,student,control
4203,2025-09-29,student,treatment
4204,2025-09-18,career_changer,control
4205,2025-09-19,student,treatment
4206,2025-09-22,student,control
4207,2025-09-02,professional,treatment
4208,2025-09-06,professional,treatment
4209,2025-09-30,student,treatment
4210,2025-09-28,student,treatment
4211,2025-09-11,student,treatment
4212,2025-09-01,professional,treatment
4213,2025-10-01,professional,control
4214,2025-09-07,student,control
4215,2025-09-19,professional,control
4216,2025-09-05,career_changer,control
4217,2025-09-25,student,treatment
4218,2025-09-27,student,treatment
4219,2025-09-23,professional,treatment
4220,2025-09-27,student,control
4221,2025-09-13,student,control
4222,2025-09-30,professional,treatment
4223,2025-09-03,career_changer,treatment
4224,2025-09-10,career_changer,control
4225,2025-09-06,professional,treatment
4226,2025-09-19,professional,treatment
4227,2025-09-08,student,control
4228,2025-09-19,professional,treatment
4229,2025-09-27,student,control
4230,2025-09-28,student,treatment
4231,2025-09-13,professional,control
4232,2025-09-22,professional,control
4233,2025-09-29,student,treatment
4234,2025-09-18,career_changer,control
4235,2025-09-11,student,treatment
4236,2025-09-13,student,control
4237,2025-09-25,student,control
4238,2025-09-24,professional,control
4239,2025-09-05,professional,control
4240,2025-09-26,student,treatment
4241,2025-09-23,professional,control
4242,2025-09-24,student,treatment
4243,2025-09-03,professional,treatment
4244,2025-09-17,student,treatment
4245,2025-09-24,student,control
4246,2025-09-12,career_changer,treatment
4247,2025-09-02,student,control
4248,2025-09-04,student,control
4249,2025-09-14,professional,control
4250,2025-09-08,career_changer,control
4251,2025-09-27,student,control
4252,2025-09-03,student,treatment
4253,2025-09-11,student,control
4254,2025-09-20,professional,control
4255,2025-09-25,student,treatment
4256,2025-09-20,professional,control
4257,2025-10-01,career_changer,control
4258,2025-09-20,student,control
4259,2025-09-13,student,treatment
4260,2025-09-25,student,control
4261,2025-09-11,student,control
4262,2025-09-01,career_changer,treatment
4263,2025-09-21,student,treatment
4264,2025-09-09,student,treatment
4265,2025-09-26,professional,treatment
4266,2025-09-15,student,control
4267,2025-09-16,professional,control
4268,2025-09-08,student,control
4269,2025-09-12,career_changer,control
4270,2025-09-18,career_changer,control
4271,2025-10-01,professional,control
4272,2025-09-13,career_changer,treatment
4273,2025-09-14,student,treatment
4274,2025-09-06,student,control
4275,2025-09-22,professional,treatment
4276,2025-09-19,professional,control
4277,2025-09-22,student,control
4278,2025-09-13,student,treatment
4279,2025-09-03,student,control
4280,2025-09-25,student,control
4281,2025-09-20,student,control
4282,2025-09-10,professional,treatment
4283,2025-09-26,student,treatment
4284,2025-09-08,student,control
4285,2025-09-23,professional,treatment
4286,2025-09-03,professional,treatment
4287,2025-09-03,career_changer,treatment
4288,2025-09-09,professional,treatment
4289,2025-09-05,student,control
4290,2025-09-13,career_changer,control
4291,2025-09-23,professional,treatment
4292,2025-09-26,student,treatment
4293,2025-09-21,professional,treatment
4294,2025-09-05,career_changer,treatment
4295,2025-09-24,student,treatment
4296,2025-09-13,student,treatment
4297,2025-09-11,student,treatment
4298,2025-09-12,student,treatment
4299,2025-09-04,student,treatment
4300,2025-09-03,professional,control
4301,2025-09-01,student,control
4302,2025-10-01,career_changer,control
4303,2025-09-10,professional,treatment
4304,2025-09-15,professional,treatment
4305,2025-09-12,career_changer,treatment
4306,2025-09-25,student,control
4307,2025-09-09,student,control
4308,2025-09-04,professional,treatment
4309,2025-09-05,career_changer,control
4310,2025-09-03,professional,control
4311,2025-09-06,student,control
4312,2025-09-14,career_changer,control
4313,2025-09-15,student,treatment
4314,2025-09-18,career_changer,control
4315,2025-09-18,career_changer,treatment
4316,2025-09-17,student,control
4317,2025-09-14,professional,treatment
4318,2025-09-04,student,control
4319,2025-09-01,student,treatment
4320,2025-09-03,professional,treatment
4321,2025-09-12,professional,control
4322,2025-09-18,career_changer,treatment
4323,2025-09-03,professional,treatment
4324,2025-09-20,student,control
4325,2025-09-20,career_changer,control
4326,2025-09-26,career_changer,treatment
4327,2025-09-11,student,treatment
4328,2025-09-28,career_changer,control
4329,2025-09-13,student,control
4330,2025-09-01,career_changer,treatment
4331,2025-09-10,student,treatment
4332,2025-09-14,student,treatment
4333,2025-09-13,student,control
4334,2025-09-25,professional,treatment
4335,2025-09-03,student,control
4336,2025-09-24,student,control
4337,2025-09-29,professional,treatment
4338,2025-09-18,career_changer,treatment
4339,2025-09-29,student,control
4340,2025-09-08,student,control
4341,2025-09-19,student,treatment
4342,2025-09-17,student,treatment
4343,2025-09-06,career_changer,treatment
4344,2025-09-22,career_changer,treatment
4345,2025-09-13,professional,control
4346,2025-09-06,student,treatment
4347,2025-09-05,professional,treatment
4348,2025-09-09,professional,treatment
4349,2025-09-10,career_changer,treatment
4350,2025-09-09,professional,treatment
4351,2025-09-16,professional,control
4352,2025-09-05,professional,control
4353,2025-09-03,student,treatment
4354,2025-09-06,career_changer,control
4355,2025-09-14,professional,control
4356,2025-09-09,professional,treatment
4357,2025-09-14,student,treatment
4358,2025-09-10,professional,control
4359,2025-09-16,professional,treatment
4360,2025-09-26,student,treatment
4361,2025-09-03,student,treatment
4362,2025-09-12,professional,treatment
4363,2025-09-09,professional,control
4364,2025-10-01,professional,control
4365,2025-09-08,student,control
4366,2025-09-24,professional,treatment
4367,2025-09-21,student,treatment
4368,2025-09-16,student,treatment
4369,2025-09-20,student,treatment
4370,2025-09-20,student,treatment
4371,2025-09-07,student,treatment
4372,2025-09-15,student,control
4373,2025-09-04,student,control
4374,2025-09-05,student,treatment
4375,2025-09-10,professional,control
4376,2025-09-01,student,control
4377,2025-10-01,student,treatment
4378,2025-09-13,career_changer,control
4379,2025-09-11,student,treatment
4380,2025-09-27,professional,control
4381,2025-09-20,student,control
4382,2025-09-13,student,control
4383,2025-09-26,professional,treatment
4384,2025-09-28,professional,control
4385,2025-09-11,career_changer,treatment
4386,2025-09-15,professional,treatment
4387,2025-09-11,career_changer,treatment
4388,2025-09-14,student,control
4389,2025-09-27,student,control
4390,2025-09-27,student,treatment
4391,2025-09-28,student,treatment
4392,2025-09-21,professional,treatment
4393,2025-09-20,professional,control
4394,2025-09-05,student,treatment
4395,2025-09-10,career_changer,control
4396,2025-09-11,career_changer,control
4397,2025-09-20,student,control
4398,2025-10-01,student,control
4399,2025-09-23,student,control
4400,2025-09-07,student,control
4401,2025-09-16,student,treatment
4402,2025-09-11,professional,control
4403,2025-09-06,student,treatment
4404,2025-10-01,student,control
4405,2025-09-13,career_changer,control
4406,2025-10-01,professional,control
4407,2025-09-11,career_changer,control
4408,2025-09-10,student,treatment
4409,2025-09-24,student,control
4410,2025-09-23,professional,treatment
4411,2025-09-21,student,control
4412,2025-09-16,student,treatment
4413,2025-10-01,professional,treatment
4414,2025-09-19,professional,control
4415,2025-09-26,student,control
4416,2025-09-08,student,control
4417,2025-09-11,student,treatment
4418,2025-09-13,student,control
4419,2025-09-09,student,treatment
4420,2025-09-27,student,treatment
4421,2025-09-26,student,treatment
4422,2025-09-13,career_changer,treatment
4423,2025-09-12,professional,treatment
4424,2025-09-04,professional,control
4425,2025-09-30,student,treatment
4426,2025-09-19,student,treatment
4427,2025-09-07,student,control
4428,2025-09-19,student,treatment
4429,2025-09-18,student,control
4430,2025-09-06,professional,treatment
4431,2025-09-22,professional,treatment
4432,2025-09-25,professional,control
4433,2025-09-18,student,treatment
4434,2025-09-01,career_changer,control
4435,2025-10-01,student,control
4436,2025-09-24,student,control
4437,2025-09-15,student,treatment
4438,2025-10-01,professional,control
4439,2025-09-23,career_changer,control
4440,2025-09-07,student,treatment
4441,2025-09-15,career_changer,control
4442,2025-09-26,career_changer,control
4443,2025-09-10,student,control
4444,2025-09-27,student,control
4445,2025-09-23,student,control
4446,2025-09-03,career_changer,control
4447,2025-09-27,student,treatment
4448,2025-09-28,professional,treatment
4449,2025-09-26,student,control
4450,2025-09-26,professional,control
4451,2025-09-14,student,control
4452,2025-09-22,professional,treatment
4453,2025-09-16,career_changer,control
4454,2025-09-05,career_changer,control
4455,2025-09-21,career_changer,treatment
4456,2025-09-10,student,control
4457,2025-09-08,professional,control
4458,2025-09-09,student,treatment
4459,2025-09-22,student,treatment
4460,2025-09-05,professional,control
4461,2025-09-23,student,treatment
4462,2025-09-14,professional,control
4463,2025-09-26,career_changer,treatment
4464,2025-09-13,student,control
4465,2025-09-03,professional,treatment
